id,tweetText,tweetURL,type,tweetAuthor,handle,replyCount,quoteCount,retweetCount,likeCount,views,bookmarkCount,createdAt,allMediaURL,videoURL
1717316690139054252,"En Europa hay 65 jueces por cada 100,000 habitantes, en México hay 5. 

A pesar de la falta de personal y de la falta de apoyo, los trabajadores del #PoderJudicial trabajan horas extras y se desvelan para garantizar nuestros derechos. 

Si te quedaste sin medicinas te amparan; si fuiste discriminado, te amparan; si fuiste despojado, te amparan.",https://x.com/RobertoMadrazo_/status/1717316690139054252,tweet,Roberto Madrazo,@RobertoMadrazo_,125,6,270,522,9534,9,2023-10-25 17:06:19,https://pbs.twimg.com/amplify_video_thumb/1717316605313470464/img/aspEf8FQgIjRB0uT.jpg,https://video.twimg.com/amplify_video/1717316605313470464/vid/avc1/848x480/_TPXp82sIImvRnx-.mp4?tag=14
1717193367728107632,"El huracán #Otis que golpeó Acapulco será un gran desastre. 

1o porque no avisaron a la población a tiempo, 2o porque las autoridades no tomaron ninguna precaución y 3o porque no hay #FONDEN (pues AMLO decidió extinguir el fideicomiso para desastres naturales hace 3 años y embolsarse los 5 mil millones de pesos). 

Ahora verán la utilidad de los FIDEICOMISOS.",https://x.com/RobertoMadrazo_/status/1717193367728107632,tweet,Roberto Madrazo,@RobertoMadrazo_,789,50,1815,4127,191532,15,2023-10-25 08:56:17,,
1716910679356313724,https://t.co/oJgK2kAKPX,https://x.com/RobertoMadrazo_/status/1716910679356313724,tweet,Roberto Madrazo,@RobertoMadrazo_,5,1,27,75,2729,0,2023-10-24 14:12:59,"https://pbs.twimg.com/media/F9OxKVVaAAAar_p.jpg,https://pbs.twimg.com/media/F9OxKVebUAAVBb-.jpg",
1716910350912880915,"De manera unánime los consejeros de la CNDH le renunciaron a @RosarioPiedraIb. 

Rosario Piedra ha ocultado las violaciones de este gobierno en materia de derechos humanos. 

Ha callado ante la militarización, ha solapado los ataques al INE y le ha fallado a las madres buscadoras. 

Ha perdido su autonomía para servir a los intereses del gobierno. 

¿A quién defiendes @RosarioPiedraIb, a las víctimas del Estado, o a López Obrador de las víctimas?",https://x.com/RobertoMadrazo_/status/1716910350912880915,tweet,Roberto Madrazo,@RobertoMadrazo_,123,10,640,1541,24037,2,2023-10-24 14:11:40,,
1716863181212053644,"Muy lamentable para nuestra democracia que @NachoMierV y @ramirezlalo_ (líderes de los diputados y senadores de Morena) no entablen un dialogo con la Ministra #NormaPiña sobre el propósito y manejo de los fideicomisos. 

Atrapados en su cerrazón, olvidan que las democracias -especialmente cuando se desarrollan en contextos complejos-, se construyen mediante consensos. 

AMLO ha convertido al Poder Judicial en el nuevo villano de la #CuartaTransformación y a los legisladores de Morena en sus peones de batalla. 

Esperemos que aun existan senadores en Morena con voces independientes y dispuestos a defender nuestro sistema de contrapesos, ¿o acaso todos en Morena piensan igual @M_OlgaSCordero?",https://x.com/RobertoMadrazo_/status/1716863181212053644,tweet,Roberto Madrazo,@RobertoMadrazo_,145,12,538,1656,29034,3,2023-10-24 11:04:14,,
1716542949339906314,Estos son los presidentes que se llaman a sí mismos humanistas y de izquierda… pero a la vez son los que expulsan más #migrantes hacia países capitalistas. https://t.co/CdNsP26JxZ,https://x.com/RobertoMadrazo_/status/1716542949339906314,tweet,Roberto Madrazo,@RobertoMadrazo_,22,2,23,80,2326,0,2023-10-23 13:51:45,https://pbs.twimg.com/media/F9JitqnagAAG28Y.jpg,
1716519405193167355,"250 mil personas marcharon ayer en 35 ciudades para defender la independencia del #PoderJudicial, empezando por su autonomía presupuestal. 

No se confundan, conforme a los artículos 39 y 41 constitucionales, la única voz del pueblo es la #Constitución y el Poder Judicial, el encargado de hacerla cumplir.",https://x.com/RobertoMadrazo_/status/1716519405193167355,tweet,Roberto Madrazo,@RobertoMadrazo_,478,23,793,2021,55036,5,2023-10-23 12:18:12,,
1715479094626812413,https://t.co/sYjHoVG5Yc,https://x.com/RobertoMadrazo_/status/1715479094626812413,tweet,Roberto Madrazo,@RobertoMadrazo_,81,18,238,525,32258,19,2023-10-20 15:24:22,https://pbs.twimg.com/amplify_video_thumb/1715479022107611136/img/sIjY2rTqHL2jgJF_.jpg,https://video.twimg.com/amplify_video/1715479022107611136/vid/avc1/1280x720/YiRC71b_0fjGCBD0.mp4?tag=14
1715435489296101824,"Cuando López Obrador llegó al poder prometió no endeudar al país, pero ayer Morena aprobó una #deuda histórica de 1.9 billones de pesos, lo que equivale a casi la deuda de #PEMEX (2 billones de pesos), a casi la mitad de la deuda total contraída por Peña Nieto en todo su sexenio (5.1 billones), a construir 5 veces el Tren Maya, 6 veces la refinería Dos Bocas, 16 veces el AIFA, 10 veces el presupuesto anual para salud, 23 veces el presupuesto anual del Poder Judicial o 83 veces el presupuesto anual del INE. 

Recordemos que en 2018 @lopezobrador_ dijo que la fórmula para no endeudar al país era muy sencilla: cero corrupción, entonces ¿a qué se debe la mega deuda de 1,990,000,000,000 pesos? 

¿Será al desfalco de #Segalmex? ¿Será a los sobrecostos de las mega obras? ¿Será al desvío de recursos para la campaña de @Claudiashein a través de empresas fantasma? 

Saquen sus conclusiones…",https://x.com/RobertoMadrazo_/status/1715435489296101824,tweet,Roberto Madrazo,@RobertoMadrazo_,1549,110,3208,6384,234220,74,2023-10-20 12:31:06,,
1715126917618094438,"Mientras que al #PoderJudicial le quitaron 13 de 14 fideicomisos… los fideicomisos de los #militares aumentaron 1,077%. Al pasar de 5,800 millones de pesos a 99,000 millones de pesos.
 
Quedan claras las prioridades.

Excelente @JTrianaT 👇 https://t.co/am2HrvdId9",https://x.com/RobertoMadrazo_/status/1715126917618094438,tweet,Roberto Madrazo,@RobertoMadrazo_,24,7,205,330,8865,5,2023-10-19 16:04:57,https://pbs.twimg.com/amplify_video_thumb/1715126736751357952/img/jIJG1dl28JJG5QYl.jpg,https://video.twimg.com/amplify_video/1715126736751357952/vid/avc1/480x270/MvEgV-ExiygrlItq.mp4?tag=14
1715061298516422748,"Si no fuera por el Poder Judicial hoy no habría #INE, hoy no podría sesionar el órgano de transparencia (#INAI), hoy la #GuardiaNacional estaría militarizada y hoy los contratos de las mega obras (Tren Maya, Dos Bocas, AIFA) serían confidenciales. 

Se llama división de poderes.",https://x.com/RobertoMadrazo_/status/1715061298516422748,tweet,Roberto Madrazo,@RobertoMadrazo_,196,9,600,1122,18920,4,2023-10-19 11:44:12,,
1714761210170581352,"Cuando el #TribunalElectoral reconoció el triunfo de López Obrador en 2018, @lopezobrador_ prometió no someter al poder judicial, respetar la división de poderes, no amenazar a jueces, no ejercer presión y respetar sus veredictos. 

Hoy se adueñó de sus recursos como represalia por no someterse. 

¿Quién sigue?",https://x.com/RobertoMadrazo_/status/1714761210170581352,tweet,Roberto Madrazo,@RobertoMadrazo_,83,18,369,620,14097,3,2023-10-18 15:51:45,https://pbs.twimg.com/amplify_video_thumb/1714761130399207425/img/9g1OW_jHbk7LGo9B.jpg,https://video.twimg.com/amplify_video/1714761130399207425/vid/avc1/576x1024/vIfnG9qovez50EUJ.mp4?tag=14
1714684964099264886,https://t.co/n6ccSLBsGq,https://x.com/RobertoMadrazo_/status/1714684964099264886,tweet,Roberto Madrazo,@RobertoMadrazo_,14,2,61,108,4154,0,2023-10-18 10:48:47,https://pbs.twimg.com/media/F8vI4U6WsAEdZ6j.jpg,
1714661019467800927,"Ayer los diputados de #Morena abusaron de su poder, y despojaron a los trabajadores del #PoderJudicial de sus recursos, de sus pensiones y de sus derechos… 

Sin jueces que nos protejan del poder autoritario del Estado… mañana podrán ser nuestras afores, nuestras pensiones, nuestras cuentas bancarias y nuestras propiedades…",https://x.com/RobertoMadrazo_/status/1714661019467800927,tweet,Roberto Madrazo,@RobertoMadrazo_,501,21,751,1476,47531,4,2023-10-18 09:13:38,,
1714401719247884643,"De los 275 diputados que integran la coalición Morena-PT-PVEM, 40 son afines a Ebrard. Sin ellos no se pueden extinguir los fideicomisos del #PoderJudicial. 

Oye @m_ebrard ¿vas a permitir el ahorcamiento presupuestal al Poder Judicial? ¿Ya no creen en la division de poderes?",https://x.com/RobertoMadrazo_/status/1714401719247884643,tweet,Roberto Madrazo,@RobertoMadrazo_,374,27,710,1654,53563,5,2023-10-17 16:03:16,,
1714359889424683287,"En 2018 el gasto del gobierno fue de 5.2 billones de pesos, mientras que en 2024 será de 9 billones de pesos, un incremento de 73%. Sin embargo, nuestro #PIB creció solamente 1.3% en el sexenio. 

El próximo año estaremos gastando dinero que no tenemos (pues casi una cuarta parte del gasto se financiará con deuda) con la intención de conseguir votos a favor de #Morena (incremento de apoyos sociales y más presupuesto para obras faraónicas que no es verificable, recordemos que el 80% de los contratos se entregan sin transparencia). 

¿Ahora pueden ver la falacia de la “Austeridad Republicana”? 

Este sexenio fue el que más gasto, más se endeudó y menos creció.",https://x.com/RobertoMadrazo_/status/1714359889424683287,tweet,Roberto Madrazo,@RobertoMadrazo_,55,7,253,492,13014,6,2023-10-17 13:17:03,,
1714303528477335616,"Me sumo a la condena por la quema de la piñata de #AMLO, así como a cualquier expresión de odio e incitación a la violencia.

El camino debe ser la Ley. Y la ley no da facultades al Congreso para extinguir fideicomisos del #PoderJudicial y afectar retroactivamente los derechos de los trabajadores.

Nadie por encima de la ley Sr. Presidente @lopezobrador_.",https://x.com/RobertoMadrazo_/status/1714303528477335616,tweet,Roberto Madrazo,@RobertoMadrazo_,34,2,45,153,5661,0,2023-10-17 09:33:06,,
1714040491657060657,"#Morena ha ensanchado sus filas prometiendo cargos públicos a diestra y a siniestra, pero la realidad es que no alcanzarán para cumplir la ambición de todos. 

En #Tabasco, Sheinbaum esta en deuda con Javier May, por haber desviado recursos del Tren Maya y de la Secretaría de Bienestar para su campaña; mientras que Adán Augusto apoya a Raúl Ojeda. 

En #Puebla, Sheinbaum esta en deuda con Nacho Mier, por encabezar la asfixia presupuestal al Poder Judicial; mientras que Adán Augusto y Monreal apoyan a Alejandro Armenta. 

En #Veracruz, Sheinbaum esta en deuda con @rocionahle por los recursos que desvió de Dos Bocas para su campaña; mientras que el gobernador Cuitláhuac García apoya a su secretario de gobierno Eric Cisneros. 

En #CDMX, Sheinbaum apoya a su incondicional García Harfuch; mientras que 800 morenistas firmaron una carta apoyando a Clara Brugada. 

Se aproxima una fractura interna, como la de @m_ebrard.",https://x.com/RobertoMadrazo_/status/1714040491657060657,tweet,Roberto Madrazo,@RobertoMadrazo_,139,20,651,1656,59935,9,2023-10-16 16:07:53,,
1713615897217114238,"La próxima semana los diputados de Morena  buscarán recortar el presupuesto al #PoderJudicial. Quieren órganos jurisdiccionales débiles, para poder violar la ley a gusto en 2024, y arrebatar el triunfo electoral a la oposición. 

Hace unas semanas López Obrador dio luz verde a los gobernadores de #Morena para ganar las elecciones “cueste lo que cueste” (es decir, les autorizó desviar recursos, pactar con criminales, hacer propaganda, acarreo, compra de votos, manipular urnas, etc.)

López Obrador busca conseguir una mayoría calificada en 2024 para radicalizar la #CuartaTransformación mediante cambios estructurarles a la #Constitución: reducir órganos autónomos, someter a votación a jueces, ampliar las tareas de las fuerzas armadas, facilitar la consulta popular, ampliar las facultades para las expropiaciones, entre otras.  

Solo el #PoderJudicial puede frenar el atropello al orden constitucional, mostremos nuestro apoyo a jueces, magistrados y ministros.",https://x.com/RobertoMadrazo_/status/1713615897217114238,tweet,Roberto Madrazo,@RobertoMadrazo_,281,41,1227,2820,86838,12,2023-10-15 12:00:41,,
1713577385319088455,"@janupi @WilsonAlonzo11 @Radio_Formula Muchas gracias por compartirnos ayer todo lo relacionado con el eclipse y hoy esta sensacional conversación con Wilson.
Lo conozco y además de ser un gran chef es extraordinario ser humano.
Saludos",https://x.com/RobertoMadrazo_/status/1713577385319088455,tweet,Roberto Madrazo,@RobertoMadrazo_,0,0,0,1,130,0,2023-10-15 09:27:40,,
1712907087146074337,"López Obrador, de la mano del diputado @NachoMierV, quiere adueñarse de recursos que no le pertenecen a él, si no a los trabajadores del #PoderJudicial.

En nombre de la “austeridad”, le quitaran a los trabajadores sus #pensiones, que son derechos adquiridos conforme a la ley laboral. 

Si hoy lo permitimos, mañana cualquier ciudadano podría ser despojado de sus bienes, derechos, propiedades y libertades, en nombre de cualquier pretexto que se le ocurra al #obradorato.  

Los mecanismos contra las ocurrencias arbitrarias de un poder autoritario, están previstos en las leyes, en el juicio de amparo y en la Constitución, pero sin un #PoderJudicial independiente que garantice nuestros derechos humanos frente al poder autoritario del estado, ¿en manos de quién quedamos?

Mucho cuidado con lo que se avecina.",https://x.com/RobertoMadrazo_/status/1712907087146074337,tweet,Roberto Madrazo,@RobertoMadrazo_,263,23,818,1738,41682,4,2023-10-13 13:04:08,,
1712626670606164417,https://t.co/m9djRGNYkc,https://x.com/RobertoMadrazo_/status/1712626670606164417,tweet,Roberto Madrazo,@RobertoMadrazo_,4,2,13,28,3343,0,2023-10-12 18:29:51,,
1712626668148228496,"Vaya, vaya, al parecer #Hamas y el Cártel de Sinaloa llegaron a tener nexos para compartir información y fomentar el tráfico de drogas en el Medio Oriente. 

Hamas le enseñó al Cártel de Sinaloa a hacer túneles. 

Sin duda las autoridades deberían investigar a fondo.",https://x.com/RobertoMadrazo_/status/1712626668148228496,tweet,Roberto Madrazo,@RobertoMadrazo_,162,12,455,1160,21122,2,2023-10-12 18:29:51,,
1712599358087008330,"Coincido con @XochitlGalvez, se deben reclamar a @LuisaAlcalde las muertes y las desapariciones… y también exigirle que se persigan a las #autoridades responsables, q por omisión o colusión, han permitido la expansión del crimen organizado.

No más fiscales carnales.",https://x.com/RobertoMadrazo_/status/1712599358087008330,tweet,Roberto Madrazo,@RobertoMadrazo_,48,5,229,570,5124,0,2023-10-12 16:41:20,,
1712536673333162318,"Morena ha intentado “desinflar” a @XochitlGalvez a través de la propaganda (contar la misma mentira hasta convertirla en realidad), después recurrirá a reventar la elección. 

#AMLO nunca ha reconocido un resultado electoral desfavorable (Tabasco 1988, Tabasco 1994, Presidencial 2006, Presidencial 2012) y tampoco reconocerá el triunfo de #Xóchitl, dirá que hubo fraude. 

Anticipémonos a lo que viene, dejemos de contribuir en “desinflar” a Xóchitl y preparémonos para defender nuestra democracia.",https://x.com/RobertoMadrazo_/status/1712536673333162318,tweet,Roberto Madrazo,@RobertoMadrazo_,652,44,1060,2644,85168,9,2023-10-12 12:32:14,,
